
### Request header
###	request=datos
###	timeStart=2026-01-20
###	timeEnd=2026-05-05
###	seriesId=39718
###	siteCode=7396
###	varId=2
###	format=csv
### Response header
###	responseTimestamp=2026-05-04T10:23:56
###	sitecode=7396
###	seriesid=39718
###	seriesId=39718
###	seriesmetadata=procId:1,varId:2,var_abrev:altura,unit_abrev:m,seriesId:39718,unitId:11,proc_abrev:medicion
###	sitemetadata=geom:coordinates:-62.10138889,-38.89583333,type:Point,estacion_abrev:null,redId:23,siteCode:7396,red_name:Mareógrafos SHN
###	timeStart=20260120T000000
###	request=datos
###	timeEnd=20260505T000000
###	queryUrl=request=datos&timeStart=2026-01-20&timeEnd=2026-05-05&seriesId=39718&siteCode=7396&varId=2&format=csv
###	creationTime=2026-05-04T10:23:56-03:00

### obs_id,timestart,timeend,valor,timeupdate
27665192582,2026-04-24 12:45:00,2026-04-24 12:45:00,3.97,2026-04-24 14:00:19.632603
27665564179,2026-04-24 13:45:00,2026-04-24 13:45:00,3.68,2026-04-24 15:00:17.322703
27665937496,2026-04-24 14:45:00,2026-04-24 14:45:00,3.24,2026-04-24 16:00:17.802882
27666310087,2026-04-24 15:45:00,2026-04-24 15:45:00,2.61,2026-04-24 17:00:18.294749
27666688806,2026-04-24 16:45:00,2026-04-24 16:45:00,1.93,2026-04-24 18:00:19.576142
27667067615,2026-04-24 17:45:00,2026-04-24 17:45:00,1.75,2026-04-24 19:00:18.613809
27667440657,2026-04-24 18:45:00,2026-04-24 18:45:00,2.35,2026-04-24 20:00:18.328508
27667813253,2026-04-24 19:45:00,2026-04-24 19:45:00,3.18,2026-04-24 21:00:18.235556
27668185761,2026-04-24 20:45:00,2026-04-24 20:45:00,3.86,2026-04-24 22:00:18.149353
27668558394,2026-04-24 21:45:00,2026-04-24 21:45:00,4.29,2026-04-24 23:00:18.54867
27668935099,2026-04-24 22:45:00,2026-04-24 22:45:00,4.58,2026-04-25 00:00:20.069488
27669065369,2026-04-24 23:45:00,2026-04-24 23:45:00,4.7,2026-04-25 01:01:48.439545
27669690550,2026-04-25 00:45:00,2026-04-25 00:45:00,4.62,2026-04-25 02:00:30.39425
27670063027,2026-04-25 01:45:00,2026-04-25 01:45:00,4.29,2026-04-25 03:01:06.099214
27670436420,2026-04-25 02:45:00,2026-04-25 02:45:00,3.7,2026-04-25 04:00:29.708603
27670808856,2026-04-25 03:45:00,2026-04-25 03:45:00,2.93,2026-04-25 05:00:18.192396
27671187594,2026-04-25 04:45:00,2026-04-25 04:45:00,1.94,2026-04-25 06:00:19.245677
27671566893,2026-04-25 05:45:00,2026-04-25 05:45:00,1.05,2026-04-25 07:00:21.851427
27671940010,2026-04-25 06:45:00,2026-04-25 06:45:00,0.76,2026-04-25 08:00:21.060838
27672312219,2026-04-25 07:45:00,2026-04-25 07:45:00,1.32,2026-04-25 09:00:22.007524
27672684212,2026-04-25 08:45:00,2026-04-25 08:45:00,2.34,2026-04-25 10:00:20.771242
27673056387,2026-04-25 09:45:00,2026-04-25 09:45:00,3.39,2026-04-25 11:00:23.849357
27673435772,2026-04-25 10:45:00,2026-04-25 10:45:00,3.92,2026-04-25 12:00:22.61634
27673815080,2026-04-25 11:45:00,2026-04-25 11:45:00,4.19,2026-04-25 13:00:30.561547
27674188274,2026-04-25 12:45:00,2026-04-25 12:45:00,4.28,2026-04-25 14:00:20.240198
27674561486,2026-04-25 13:45:00,2026-04-25 13:45:00,4.08,2026-04-25 15:00:19.481331
27674934463,2026-04-25 14:45:00,2026-04-25 14:45:00,3.7,2026-04-25 16:00:19.2262
27675306494,2026-04-25 15:45:00,2026-04-25 15:45:00,2.92,2026-04-25 17:00:18.851657
27675684938,2026-04-25 16:45:00,2026-04-25 16:45:00,2.12,2026-04-25 18:00:20.223526
27676063421,2026-04-25 17:45:00,2026-04-25 17:45:00,1.42,2026-04-25 19:00:18.837044
27676435872,2026-04-25 18:45:00,2026-04-25 18:45:00,1.29,2026-04-25 20:00:18.960084
27676807088,2026-04-25 19:45:00,2026-04-25 19:45:00,1.79,2026-04-25 21:00:20.164796
27677178075,2026-04-25 20:45:00,2026-04-25 20:45:00,2.57,2026-04-25 22:00:19.220349
27677549402,2026-04-25 21:45:00,2026-04-25 21:45:00,3.19,2026-04-25 23:00:18.995189
27677926888,2026-04-25 22:45:00,2026-04-25 22:45:00,3.58,2026-04-26 00:00:22.335842
27678079343,2026-04-25 23:45:00,2026-04-25 23:45:00,3.93,2026-04-26 01:01:19.240749
27678679287,2026-04-26 00:45:00,2026-04-26 00:45:00,4.08,2026-04-26 02:00:35.693435
27679051274,2026-04-26 01:45:00,2026-04-26 01:45:00,3.95,2026-04-26 03:00:47.595277
27679423920,2026-04-26 02:45:00,2026-04-26 02:45:00,3.55,2026-04-26 04:00:41.988135
27679795745,2026-04-26 03:45:00,2026-04-26 03:45:00,2.78,2026-04-26 05:00:22.113933
27680174934,2026-04-26 04:45:00,2026-04-26 04:45:00,2.26,2026-04-26 06:00:19.168424
27680551978,2026-04-26 05:45:00,2026-04-26 05:45:00,1.13,2026-04-26 07:00:19.513111
27680923865,2026-04-26 06:45:00,2026-04-26 06:45:00,0.52,2026-04-26 08:00:18.601531
27681294422,2026-04-26 07:45:00,2026-04-26 07:45:00,0.57,2026-04-26 09:00:20.059354
27681664950,2026-04-26 08:45:00,2026-04-26 08:45:00,1.58,2026-04-26 10:00:20.068086
27682035436,2026-04-26 09:45:00,2026-04-26 09:45:00,2.71,2026-04-26 11:00:30.393169
27682413316,2026-04-26 10:45:00,2026-04-26 10:45:00,3.56,2026-04-26 12:00:21.141193
27682788925,2026-04-26 11:45:00,2026-04-26 11:45:00,4.24,2026-04-26 13:00:33.86709
27683158855,2026-04-26 12:45:00,2026-04-26 12:45:00,4.51,2026-04-26 14:00:18.950692
27683528353,2026-04-26 13:45:00,2026-04-26 13:45:00,4.53,2026-04-26 15:00:19.662469
27683898172,2026-04-26 14:45:00,2026-04-26 14:45:00,4.4,2026-04-26 16:00:18.165136
27684266912,2026-04-26 15:45:00,2026-04-26 15:45:00,4.16,2026-04-26 17:00:19.774457
27684641923,2026-04-26 16:45:00,2026-04-26 16:45:00,3.97,2026-04-26 18:00:19.591581
27685018177,2026-04-26 17:45:00,2026-04-26 17:45:00,3.71,2026-04-26 19:00:18.911115
27685387437,2026-04-26 18:45:00,2026-04-26 18:45:00,3.63,2026-04-26 20:00:21.786985
27685756116,2026-04-26 19:45:00,2026-04-26 19:45:00,3.77,2026-04-26 21:00:20.031647
27686125201,2026-04-26 20:45:00,2026-04-26 20:45:00,4,2026-04-26 22:00:18.012811
27686495244,2026-04-26 21:45:00,2026-04-26 21:45:00,4.35,2026-04-26 23:00:19.152835
27686870729,2026-04-26 22:45:00,2026-04-26 22:45:00,4.66,2026-04-27 00:00:23.013243
27687003707,2026-04-26 23:45:00,2026-04-26 23:45:00,4.91,2026-04-27 01:04:48.594303
27687636702,2026-04-27 00:45:00,2026-04-27 00:45:00,5.1,2026-04-27 02:00:27.52227
27688007516,2026-04-27 01:45:00,2026-04-27 01:45:00,5.09,2026-04-27 03:01:42.282262
27688379002,2026-04-27 02:45:00,2026-04-27 02:45:00,4.89,2026-04-27 04:00:30.644358
27688749142,2026-04-27 03:45:00,2026-04-27 03:45:00,4.26,2026-04-27 05:00:21.316275
27689125714,2026-04-27 04:45:00,2026-04-27 04:45:00,3.61,2026-04-27 06:00:22.128337
27689502468,2026-04-27 05:45:00,2026-04-27 05:45:00,2.55,2026-04-27 07:00:19.558363
27689873039,2026-04-27 06:45:00,2026-04-27 06:45:00,1.69,2026-04-27 08:00:19.114632
27690242989,2026-04-27 07:45:00,2026-04-27 07:45:00,0.82,2026-04-27 09:00:20.059516
27690612246,2026-04-27 08:45:00,2026-04-27 08:45:00,0.7,2026-04-27 10:00:28.383159
27690981571,2026-04-27 09:45:00,2026-04-27 09:45:00,1.38,2026-04-27 11:00:26.050808
27691358027,2026-04-27 10:45:00,2026-04-27 10:45:00,2.23,2026-04-27 12:00:23.081926
27691732977,2026-04-27 11:45:00,2026-04-27 11:45:00,3,2026-04-27 13:00:19.423725
27692101632,2026-04-27 12:45:00,2026-04-27 12:45:00,3.39,2026-04-27 14:00:21.084067
27692470156,2026-04-27 13:45:00,2026-04-27 13:45:00,3.64,2026-04-27 15:00:18.957612
27692839051,2026-04-27 14:45:00,2026-04-27 14:45:00,3.6,2026-04-27 16:00:18.983097
27693207112,2026-04-27 15:45:00,2026-04-27 15:45:00,3.39,2026-04-27 17:00:19.461621
27693581046,2026-04-27 16:45:00,2026-04-27 16:45:00,2.98,2026-04-27 18:00:20.253661
27693955539,2026-04-27 17:45:00,2026-04-27 17:45:00,2.3,2026-04-27 19:00:26.820144
27694322842,2026-04-27 18:45:00,2026-04-27 18:45:00,1.54,2026-04-27 20:00:20.419715
27694688448,2026-04-27 19:45:00,2026-04-27 19:45:00,0.96,2026-04-27 21:00:20.152507
27695053431,2026-04-27 20:45:00,2026-04-27 20:45:00,0.7,2026-04-27 22:00:18.71738
27695419553,2026-04-27 21:45:00,2026-04-27 21:45:00,1.1,2026-04-27 23:00:19.400619
27695793595,2026-04-27 22:45:00,2026-04-27 22:45:00,1.58,2026-04-28 00:00:22.449071
27695912550,2026-04-27 23:45:00,2026-04-27 23:45:00,2.28,2026-04-28 01:11:10.878388
27696541045,2026-04-28 00:45:00,2026-04-28 00:45:00,2.96,2026-04-28 02:00:51.975536
27696910275,2026-04-28 01:45:00,2026-04-28 01:45:00,3.55,2026-04-28 03:01:00.288954
27697279861,2026-04-28 02:45:00,2026-04-28 02:45:00,3.75,2026-04-28 04:00:34.352803
27697648235,2026-04-28 03:45:00,2026-04-28 03:45:00,3.75,2026-04-28 05:00:22.837796
27698024362,2026-04-28 04:45:00,2026-04-28 04:45:00,3.48,2026-04-28 06:00:21.992902
27698398629,2026-04-28 05:45:00,2026-04-28 05:45:00,3.03,2026-04-28 07:00:19.450843
27698768674,2026-04-28 06:45:00,2026-04-28 06:45:00,2.33,2026-04-28 08:00:19.456919
27699138065,2026-04-28 07:45:00,2026-04-28 07:45:00,1.32,2026-04-28 09:00:20.602977
27699507281,2026-04-28 08:45:00,2026-04-28 08:45:00,0.67,2026-04-28 10:00:19.22228
27699876440,2026-04-28 09:45:00,2026-04-28 09:45:00,0.48,2026-04-28 11:00:25.674893
27700254220,2026-04-28 10:45:00,2026-04-28 10:45:00,0.99,2026-04-28 12:00:27.405545
27700626141,2026-04-28 11:45:00,2026-04-28 11:45:00,1.77,2026-04-28 13:00:22.47719
27700992922,2026-04-28 12:45:00,2026-04-28 12:45:00,2.81,2026-04-28 14:00:20.420119
27701361535,2026-04-28 13:45:00,2026-04-28 13:45:00,3.54,2026-04-28 15:00:19.656008
27701730705,2026-04-28 14:45:00,2026-04-28 14:45:00,4.06,2026-04-28 16:01:34.003753
27702099766,2026-04-28 15:45:00,2026-04-28 15:45:00,4.17,2026-04-28 17:00:36.441935
27702476705,2026-04-28 16:45:00,2026-04-28 16:45:00,4.11,2026-04-28 18:00:20.984103
27702850221,2026-04-28 17:45:00,2026-04-28 17:45:00,3.78,2026-04-28 19:00:20.167461
27703218863,2026-04-28 18:45:00,2026-04-28 18:45:00,3.21,2026-04-28 20:00:18.490132
27703586351,2026-04-28 19:45:00,2026-04-28 19:45:00,2.39,2026-04-28 21:00:19.409325
27703953590,2026-04-28 20:45:00,2026-04-28 20:45:00,1.25,2026-04-28 22:00:18.236925
27704321036,2026-04-28 21:45:00,2026-04-28 21:45:00,0.56,2026-04-28 23:00:19.418638
27704693817,2026-04-28 22:45:00,2026-04-28 22:45:00,0.54,2026-04-29 00:00:23.050751
27704810535,2026-04-28 23:45:00,2026-04-28 23:45:00,1.12,2026-04-29 01:16:18.882874
27705438961,2026-04-29 00:45:00,2026-04-29 00:45:00,1.93,2026-04-29 02:00:41.690476
27705806796,2026-04-29 01:45:00,2026-04-29 01:45:00,2.7,2026-04-29 03:01:58.608544
27706175008,2026-04-29 02:45:00,2026-04-29 02:45:00,3.32,2026-04-29 04:00:46.045587
27706541977,2026-04-29 03:45:00,2026-04-29 03:45:00,3.47,2026-04-29 05:00:25.33514
27706916533,2026-04-29 04:45:00,2026-04-29 04:45:00,3.37,2026-04-29 06:00:27.86609
27707287294,2026-04-29 05:45:00,2026-04-29 05:45:00,3.03,2026-04-29 07:00:26.351984
27707653014,2026-04-29 06:45:00,2026-04-29 06:45:00,2.5,2026-04-29 08:00:22.44434
27708017777,2026-04-29 07:45:00,2026-04-29 07:45:00,1.79,2026-04-29 09:00:23.345156
27708382203,2026-04-29 08:45:00,2026-04-29 08:45:00,1.16,2026-04-29 10:00:53.574919
27708746889,2026-04-29 09:45:00,2026-04-29 09:45:00,0.82,2026-04-29 11:01:08.875128
27709121597,2026-04-29 10:45:00,2026-04-29 10:45:00,0.86,2026-04-29 12:00:31.209756
27709488258,2026-04-29 11:45:00,2026-04-29 11:45:00,1.27,2026-04-29 13:00:29.336153
27709851373,2026-04-29 12:45:00,2026-04-29 12:45:00,2.01,2026-04-29 14:00:24.638359
27710214755,2026-04-29 13:45:00,2026-04-29 13:45:00,3.1,2026-04-29 15:00:26.233149
27710578331,2026-04-29 14:45:00,2026-04-29 14:45:00,4.12,2026-04-29 16:00:24.511878
27710941145,2026-04-29 15:45:00,2026-04-29 15:45:00,4.49,2026-04-29 17:00:25.567376
27711310577,2026-04-29 16:45:00,2026-04-29 16:45:00,4.69,2026-04-29 18:00:27.461723
27711679607,2026-04-29 17:45:00,2026-04-29 17:45:00,4.63,2026-04-29 19:00:25.741579
27712042921,2026-04-29 18:45:00,2026-04-29 18:45:00,4.35,2026-04-29 20:00:25.224947
27712405420,2026-04-29 19:45:00,2026-04-29 19:45:00,3.89,2026-04-29 21:00:30.038102
27712768112,2026-04-29 20:45:00,2026-04-29 20:45:00,3.27,2026-04-29 22:00:25.924728
27713131286,2026-04-29 21:45:00,2026-04-29 21:45:00,2.53,2026-04-29 23:00:25.77859
27713500650,2026-04-29 22:45:00,2026-04-29 22:45:00,1.75,2026-04-30 00:00:39.553677
27713630012,2026-04-29 23:45:00,2026-04-29 23:45:00,1.58,2026-04-30 01:01:19.345812
27714237989,2026-04-30 00:45:00,2026-04-30 00:45:00,2.03,2026-04-30 02:00:28.064073
27714602055,2026-04-30 01:45:00,2026-04-30 01:45:00,2.74,2026-04-30 03:00:57.72078
27714966701,2026-04-30 02:45:00,2026-04-30 02:45:00,3.4,2026-04-30 04:00:32.794249
27715330704,2026-04-30 03:45:00,2026-04-30 03:45:00,3.82,2026-04-30 05:00:19.456427
27715701779,2026-04-30 04:45:00,2026-04-30 04:45:00,3.96,2026-04-30 06:00:21.736639
27716071856,2026-04-30 05:45:00,2026-04-30 05:45:00,3.93,2026-04-30 07:00:19.228994
27716436469,2026-04-30 06:45:00,2026-04-30 06:45:00,3.64,2026-04-30 08:00:18.357074
27716800183,2026-04-30 07:45:00,2026-04-30 07:45:00,3.18,2026-04-30 09:00:22.402741
27717163274,2026-04-30 08:45:00,2026-04-30 08:45:00,2.35,2026-04-30 10:00:22.587589
27717526900,2026-04-30 09:45:00,2026-04-30 09:45:00,1.59,2026-04-30 11:00:19.730329
27717896580,2026-04-30 10:45:00,2026-04-30 10:45:00,1,2026-04-30 12:00:20.896537
27718266550,2026-04-30 11:45:00,2026-04-30 11:45:00,0.99,2026-04-30 13:00:22.782857
27718629677,2026-04-30 12:45:00,2026-04-30 12:45:00,1.86,2026-04-30 14:00:18.732919
27718992626,2026-04-30 13:45:00,2026-04-30 13:45:00,2.49,2026-04-30 15:00:18.115413
27719355863,2026-04-30 14:45:00,2026-04-30 14:45:00,3.33,2026-04-30 16:00:21.604164
27719718890,2026-04-30 15:45:00,2026-04-30 15:45:00,3.95,2026-04-30 17:00:19.076506
27720088582,2026-04-30 16:45:00,2026-04-30 16:45:00,4.24,2026-04-30 18:00:19.316861
27720458425,2026-04-30 17:45:00,2026-04-30 17:45:00,4.35,2026-04-30 19:00:19.399257
27720822230,2026-04-30 18:45:00,2026-04-30 18:45:00,4.17,2026-04-30 20:00:19.661305
27721185425,2026-04-30 19:45:00,2026-04-30 19:45:00,3.76,2026-04-30 21:00:21.428882
27721548833,2026-04-30 20:45:00,2026-04-30 20:45:00,3.1,2026-04-30 22:00:19.167006
27721912602,2026-04-30 21:45:00,2026-04-30 21:45:00,2.24,2026-04-30 23:00:17.902257
27722278660,2026-04-30 22:45:00,2026-04-30 22:45:00,1.32,2026-05-01 00:00:23.23242
27722412908,2026-04-30 23:45:00,2026-04-30 23:45:00,0.77,2026-05-01 03:11:39.877321
27722412913,2026-05-01 00:45:00,2026-05-01 00:45:00,0.77,2026-05-01 03:11:39.877321
27722412914,2026-05-01 01:45:00,2026-05-01 01:45:00,1.42,2026-05-01 03:11:39.877321
27723760771,2026-05-01 02:45:00,2026-05-01 02:45:00,2.25,2026-05-01 04:01:35.927906
27724125550,2026-05-01 03:45:00,2026-05-01 03:45:00,3.05,2026-05-01 05:01:04.449195
27724498279,2026-05-01 04:45:00,2026-05-01 04:45:00,3.66,2026-05-01 06:00:49.533783
27724867202,2026-05-01 05:45:00,2026-05-01 05:45:00,3.88,2026-05-01 07:00:26.817598
27725231582,2026-05-01 06:45:00,2026-05-01 06:45:00,3.96,2026-05-01 08:00:21.272263
27725595406,2026-05-01 07:45:00,2026-05-01 07:45:00,3.81,2026-05-01 09:00:21.710632
27725958427,2026-05-01 08:45:00,2026-05-01 08:45:00,3.42,2026-05-01 10:00:20.450431
27726321812,2026-05-01 09:45:00,2026-05-01 09:45:00,2.57,2026-05-01 11:00:33.290262
27726694464,2026-05-01 10:45:00,2026-05-01 10:45:00,1.93,2026-05-01 12:00:25.572533
27727062483,2026-05-01 11:45:00,2026-05-01 11:45:00,1.09,2026-05-01 13:00:51.836733
27727426424,2026-05-01 12:45:00,2026-05-01 12:45:00,1.15,2026-05-01 14:00:25.65775
27727790102,2026-05-01 13:45:00,2026-05-01 13:45:00,1.67,2026-05-01 15:00:22.239062
27728154458,2026-05-01 14:45:00,2026-05-01 14:45:00,2.57,2026-05-01 16:00:22.567445
27728517968,2026-05-01 15:45:00,2026-05-01 15:45:00,3.52,2026-05-01 17:00:19.358216
27728887733,2026-05-01 16:45:00,2026-05-01 16:45:00,4.09,2026-05-01 18:00:20.552314
27729258708,2026-05-01 17:45:00,2026-05-01 17:45:00,4.41,2026-05-01 19:00:19.201787
27729623100,2026-05-01 18:45:00,2026-05-01 18:45:00,4.54,2026-05-01 20:00:20.265239
27729986343,2026-05-01 19:45:00,2026-05-01 19:45:00,4.43,2026-05-01 21:00:19.234959
27730349454,2026-05-01 20:45:00,2026-05-01 20:45:00,4.11,2026-05-01 22:00:19.276234
27730713132,2026-05-01 21:45:00,2026-05-01 21:45:00,3.6,2026-05-01 23:00:20.218555
27731080347,2026-05-01 22:45:00,2026-05-01 22:45:00,2.84,2026-05-02 00:00:27.777938
27731194546,2026-05-01 23:45:00,2026-05-01 23:45:00,2.08,2026-05-02 01:04:35.743853
27731820497,2026-05-02 00:45:00,2026-05-02 00:45:00,1.48,2026-05-02 02:01:28.601827
27732184849,2026-05-02 01:45:00,2026-05-02 01:45:00,1.68,2026-05-02 03:01:08.075579
27732548955,2026-05-02 02:45:00,2026-05-02 02:45:00,2.54,2026-05-02 04:00:27.17561
27732911917,2026-05-02 03:45:00,2026-05-02 03:45:00,3.33,2026-05-02 05:00:34.015245
27733281116,2026-05-02 04:45:00,2026-05-02 04:45:00,4.05,2026-05-02 06:00:30.855154
27733650398,2026-05-02 05:45:00,2026-05-02 05:45:00,4.32,2026-05-02 07:00:25.384774
27734013184,2026-05-02 06:45:00,2026-05-02 06:45:00,4.44,2026-05-02 08:00:24.940195
27734375271,2026-05-02 07:45:00,2026-05-02 07:45:00,4.45,2026-05-02 09:00:23.54503
27734737262,2026-05-02 08:45:00,2026-05-02 08:45:00,4.35,2026-05-02 10:00:20.677015
27735099273,2026-05-02 09:45:00,2026-05-02 09:45:00,3.96,2026-05-02 11:00:29.479886
27735467474,2026-05-02 10:45:00,2026-05-02 10:45:00,3.34,2026-05-02 12:00:22.142887
27735835568,2026-05-02 11:45:00,2026-05-02 11:45:00,2.53,2026-05-02 13:00:59.714619
27736197689,2026-05-02 12:45:00,2026-05-02 12:45:00,1.92,2026-05-02 14:00:45.756172
27736559011,2026-05-02 13:45:00,2026-05-02 13:45:00,1.93,2026-05-02 15:00:25.450895
27736920723,2026-05-02 14:45:00,2026-05-02 14:45:00,2.58,2026-05-02 16:00:26.769102
27737280921,2026-05-02 15:45:00,2026-05-02 15:45:00,3.53,2026-05-02 17:00:20.140737
27737647452,2026-05-02 16:45:00,2026-05-02 16:45:00,4.2,2026-05-02 18:00:21.762881
27738014029,2026-05-02 17:45:00,2026-05-02 17:45:00,4.49,2026-05-02 19:00:19.543856
27738374609,2026-05-02 18:45:00,2026-05-02 18:45:00,4.63,2026-05-02 20:00:20.440082
27738734092,2026-05-02 19:45:00,2026-05-02 19:45:00,4.54,2026-05-02 21:00:19.834191
27739093493,2026-05-02 20:45:00,2026-05-02 20:45:00,4.23,2026-05-02 22:00:21.262172
27739453214,2026-05-02 21:45:00,2026-05-02 21:45:00,3.65,2026-05-02 23:00:19.169208
27739817647,2026-05-02 22:45:00,2026-05-02 22:45:00,2.89,2026-05-03 00:00:20.299772
27739952133,2026-05-02 23:45:00,2026-05-02 23:45:00,1.96,2026-05-03 01:02:03.877596
27740548710,2026-05-03 00:45:00,2026-05-03 00:45:00,1.13,2026-05-03 02:00:33.817745
27740909536,2026-05-03 01:45:00,2026-05-03 01:45:00,0.87,2026-05-03 03:01:39.639121
27741271029,2026-05-03 02:45:00,2026-05-03 02:45:00,1.29,2026-05-03 04:00:36.584375
27741631158,2026-05-03 03:45:00,2026-05-03 03:45:00,2.03,2026-05-03 05:00:18.57764
27742364387,2026-05-03 04:45:00,2026-05-03 04:45:00,2.8,2026-05-03 07:00:17.932062
27742725667,2026-05-03 05:45:00,2026-05-03 05:45:00,3.43,2026-05-03 08:00:17.769673
27742725668,2026-05-03 06:45:00,2026-05-03 06:45:00,3.75,2026-05-03 08:00:17.769673
27743086122,2026-05-03 07:45:00,2026-05-03 07:45:00,3.78,2026-05-03 09:00:18.579358
27743446405,2026-05-03 08:45:00,2026-05-03 08:45:00,3.66,2026-05-03 10:00:20.8783
27743806880,2026-05-03 09:45:00,2026-05-03 09:45:00,3.28,2026-05-03 11:00:23.065707
27744174508,2026-05-03 10:45:00,2026-05-03 10:45:00,2.63,2026-05-03 12:00:21.965244
27744540927,2026-05-03 11:45:00,2026-05-03 11:45:00,1.75,2026-05-03 13:00:21.724618
27744901803,2026-05-03 12:45:00,2026-05-03 12:45:00,0.9,2026-05-03 14:00:22.821389
27745262441,2026-05-03 13:45:00,2026-05-03 13:45:00,0.5,2026-05-03 15:00:22.317058
27745623265,2026-05-03 14:45:00,2026-05-03 14:45:00,0.64,2026-05-03 16:00:17.852277
27745983159,2026-05-03 15:45:00,2026-05-03 15:45:00,1.38,2026-05-03 17:00:18.282573
27746350240,2026-05-03 16:45:00,2026-05-03 16:45:00,2.18,2026-05-03 18:00:19.004146
27746716164,2026-05-03 17:45:00,2026-05-03 17:45:00,3.09,2026-05-03 19:00:20.381171
27747077400,2026-05-03 18:45:00,2026-05-03 18:45:00,3.62,2026-05-03 20:00:18.35657
27747437350,2026-05-03 19:45:00,2026-05-03 19:45:00,3.72,2026-05-03 21:00:20.893457
27747797432,2026-05-03 20:45:00,2026-05-03 20:45:00,3.51,2026-05-03 22:00:18.622541
27748157976,2026-05-03 21:45:00,2026-05-03 21:45:00,2.98,2026-05-03 23:00:18.03572
27748521336,2026-05-03 22:45:00,2026-05-03 22:45:00,2.19,2026-05-04 00:00:21.724269
27748666703,2026-05-03 23:45:00,2026-05-03 23:45:00,1.31,2026-05-04 03:06:53.731489
27748666704,2026-05-04 00:45:00,2026-05-04 00:45:00,0.58,2026-05-04 03:06:53.731489
27748666705,2026-05-04 01:45:00,2026-05-04 01:45:00,0.12,2026-05-04 03:06:53.731489
27750002671,2026-05-04 02:45:00,2026-05-04 02:45:00,0.02,2026-05-04 04:01:04.906859
27750363789,2026-05-04 03:45:00,2026-05-04 03:45:00,0.42,2026-05-04 05:00:36.998871
27750734133,2026-05-04 04:45:00,2026-05-04 04:45:00,1.17,2026-05-04 06:00:33.473585
27751099171,2026-05-04 05:45:00,2026-05-04 05:45:00,1.97,2026-05-04 07:00:20.978174
27751460793,2026-05-04 06:45:00,2026-05-04 06:45:00,2.83,2026-05-04 08:00:20.219212
27751821822,2026-05-04 07:45:00,2026-05-04 07:45:00,3.47,2026-05-04 09:00:21.853044
27752182717,2026-05-04 08:45:00,2026-05-04 08:45:00,3.72,2026-05-04 10:00:20.634163
### End of data
